model,volume_id,slice_index,sample_id,truth_pixels,predicted_pixels,detected,max_probability,max_truth_probability
recall_loss,104,207,v104_s0207,0,0,False,0.0,
recall_loss,104,208,v104_s0208,0,0,False,0.0,
recall_loss,104,209,v104_s0209,0,0,False,0.0,
recall_loss,104,210,v104_s0210,0,0,False,0.0,
recall_loss,104,211,v104_s0211,0,0,False,0.0,
recall_loss,104,212,v104_s0212,0,0,False,0.0,
recall_loss,104,213,v104_s0213,0,0,False,0.0,
recall_loss,104,214,v104_s0214,0,0,False,0.0,
recall_loss,104,215,v104_s0215,0,0,False,0.0,
recall_loss,104,216,v104_s0216,0,0,False,0.0,
recall_loss,104,217,v104_s0217,0,0,False,0.0,
recall_loss,104,218,v104_s0218,0,0,False,0.0,
recall_loss,104,219,v104_s0219,0,0,False,0.0,
recall_loss,104,220,v104_s0220,0,0,False,0.0,
recall_loss,104,221,v104_s0221,0,0,False,0.0,
recall_loss,104,222,v104_s0222,0,0,False,0.0,
recall_loss,104,223,v104_s0223,0,0,False,0.0,
recall_loss,104,224,v104_s0224,0,0,False,0.0,
recall_loss,104,225,v104_s0225,0,0,False,0.0,
recall_loss,104,226,v104_s0226,0,0,False,0.0,
recall_loss,104,227,v104_s0227,0,0,False,0.0,
recall_loss,104,228,v104_s0228,0,0,False,0.0,
recall_loss,104,229,v104_s0229,0,0,False,0.0,
recall_loss,104,230,v104_s0230,0,0,False,0.0,
recall_loss,104,231,v104_s0231,0,0,False,0.0,
recall_loss,104,232,v104_s0232,0,0,False,0.0,
recall_loss,104,233,v104_s0233,0,0,False,0.0,
recall_loss,104,234,v104_s0234,0,0,False,0.0,
recall_loss,104,235,v104_s0235,0,0,False,0.0,
recall_loss,104,236,v104_s0236,0,0,False,0.0,
recall_loss,104,237,v104_s0237,0,0,False,0.0,
recall_loss,104,238,v104_s0238,0,0,False,0.0,
recall_loss,104,239,v104_s0239,0,0,False,0.0,
recall_loss,104,240,v104_s0240,0,0,False,0.0,
recall_loss,104,241,v104_s0241,0,0,False,0.0,
recall_loss,104,242,v104_s0242,0,0,False,0.0,
recall_loss,104,243,v104_s0243,0,0,False,0.0,
recall_loss,104,244,v104_s0244,0,0,False,0.0,
recall_loss,104,245,v104_s0245,0,0,False,0.0,
recall_loss,104,246,v104_s0246,0,0,False,0.0,
recall_loss,104,247,v104_s0247,0,0,False,0.0,
recall_loss,104,248,v104_s0248,0,0,False,0.0,
recall_loss,104,249,v104_s0249,0,0,False,0.0,
recall_loss,104,250,v104_s0250,0,0,False,0.0,
recall_loss,104,251,v104_s0251,0,0,False,0.0,
recall_loss,104,252,v104_s0252,0,0,False,0.0,
recall_loss,104,253,v104_s0253,0,0,False,0.0,
recall_loss,104,254,v104_s0254,0,0,False,0.0,
recall_loss,104,255,v104_s0255,0,0,False,0.0,
recall_loss,104,256,v104_s0256,0,0,False,0.0,
recall_loss,104,257,v104_s0257,0,0,False,0.0,
recall_loss,104,258,v104_s0258,0,0,False,0.0,
recall_loss,104,259,v104_s0259,0,0,False,0.0,
recall_loss,104,260,v104_s0260,0,0,False,0.0,
recall_loss,104,261,v104_s0261,0,0,False,0.0,
recall_loss,104,262,v104_s0262,0,0,False,0.0,
recall_loss,104,263,v104_s0263,0,0,False,0.0,
recall_loss,104,264,v104_s0264,0,0,False,0.0,
recall_loss,104,265,v104_s0265,0,0,False,0.0,
recall_loss,104,266,v104_s0266,0,0,False,0.0,
recall_loss,104,267,v104_s0267,0,0,False,0.0,
recall_loss,104,268,v104_s0268,0,0,False,0.0,
recall_loss,104,269,v104_s0269,0,0,False,0.0,
recall_loss,104,270,v104_s0270,0,0,False,0.0,
recall_loss,104,271,v104_s0271,0,0,False,0.0,
recall_loss,104,272,v104_s0272,0,0,False,0.0,
recall_loss,104,273,v104_s0273,0,0,False,0.0,
recall_loss,104,274,v104_s0274,0,0,False,0.0,
recall_loss,104,275,v104_s0275,0,0,False,0.0,
recall_loss,104,276,v104_s0276,0,0,False,0.0,
recall_loss,104,277,v104_s0277,0,0,False,0.0,
recall_loss,104,278,v104_s0278,0,0,False,0.0,
recall_loss,104,279,v104_s0279,0,0,False,0.0,
recall_loss,104,280,v104_s0280,0,0,False,5.960464477539062e-07,
recall_loss,104,281,v104_s0281,0,0,False,0.0,
recall_loss,104,282,v104_s0282,27,0,False,0.0,0.0
recall_loss,104,283,v104_s0283,34,0,False,0.0,0.0
recall_loss,104,284,v104_s0284,48,0,False,0.0,0.0
recall_loss,104,285,v104_s0285,68,16,False,0.99755859375,0.0
recall_loss,104,286,v104_s0286,69,8,True,0.76611328125,0.76611328125
recall_loss,104,287,v104_s0287,76,0,False,0.012298583984375,0.012298583984375
recall_loss,104,288,v104_s0288,79,0,False,0.0,0.0
recall_loss,104,289,v104_s0289,87,0,False,0.0,0.0
recall_loss,104,290,v104_s0290,96,0,False,0.0,0.0
recall_loss,104,291,v104_s0291,93,0,False,0.00315093994140625,0.00315093994140625
recall_loss,104,292,v104_s0292,74,0,False,1.7881393432617188e-07,0.0
recall_loss,104,293,v104_s0293,74,0,False,0.0,0.0
recall_loss,104,294,v104_s0294,79,0,False,0.0,0.0
recall_loss,104,295,v104_s0295,83,0,False,0.0,0.0
recall_loss,104,296,v104_s0296,98,0,False,1.9669532775878906e-06,1.9669532775878906e-06
recall_loss,104,297,v104_s0297,135,9,True,0.99951171875,0.99951171875
recall_loss,104,298,v104_s0298,180,0,False,0.119384765625,0.119384765625
recall_loss,104,299,v104_s0299,167,0,False,0.0,0.0
recall_loss,104,300,v104_s0300,155,0,False,0.0,0.0
recall_loss,104,301,v104_s0301,165,0,False,0.0,0.0
recall_loss,104,302,v104_s0302,159,0,False,0.0,0.0
recall_loss,104,303,v104_s0303,135,0,False,0.0001283884048461914,0.0001283884048461914
recall_loss,104,304,v104_s0304,120,22,True,1.0,1.0
recall_loss,104,305,v104_s0305,130,12,True,1.0,1.0
recall_loss,104,306,v104_s0306,106,4,False,0.91162109375,0.11712646484375
recall_loss,104,307,v104_s0307,100,0,False,2.0802021026611328e-05,0.0
recall_loss,104,308,v104_s0308,97,29,False,1.0,0.0
recall_loss,104,309,v104_s0309,105,72,False,1.0,0.0
recall_loss,104,310,v104_s0310,121,0,False,0.0,0.0
recall_loss,104,311,v104_s0311,148,0,False,0.0,0.0
recall_loss,104,312,v104_s0312,203,0,False,0.0,0.0
recall_loss,104,313,v104_s0313,313,4,False,0.96240234375,0.0
recall_loss,104,314,v104_s0314,338,0,False,0.007415771484375,0.0
recall_loss,104,315,v104_s0315,388,3,True,0.646484375,0.646484375
recall_loss,104,316,v104_s0316,471,0,False,4.76837158203125e-07,0.0
recall_loss,104,317,v104_s0317,506,2,False,0.94091796875,0.0
recall_loss,104,318,v104_s0318,520,46,False,1.0,0.0
recall_loss,104,319,v104_s0319,594,24,False,1.0,0.0134124755859375
recall_loss,104,320,v104_s0320,631,15,False,1.0,0.0
recall_loss,104,321,v104_s0321,665,0,False,0.0,0.0
recall_loss,104,322,v104_s0322,705,0,False,0.482177734375,0.482177734375
recall_loss,104,323,v104_s0323,754,0,False,5.364418029785156e-07,0.0
recall_loss,104,324,v104_s0324,773,1,True,0.76025390625,0.76025390625
recall_loss,104,325,v104_s0325,814,3,True,0.966796875,0.966796875
recall_loss,104,326,v104_s0326,837,0,False,0.343505859375,0.0
recall_loss,104,327,v104_s0327,854,0,False,0.0002148151397705078,0.0
recall_loss,104,328,v104_s0328,864,0,False,0.0,0.0
recall_loss,104,329,v104_s0329,913,0,False,0.0,0.0
recall_loss,104,330,v104_s0330,977,0,False,0.0,0.0
recall_loss,104,331,v104_s0331,1006,0,False,0.0,0.0
recall_loss,104,332,v104_s0332,1038,0,False,0.07586669921875,0.0
recall_loss,104,333,v104_s0333,1068,3,False,0.951171875,0.0
recall_loss,104,334,v104_s0334,1046,4,False,0.98291015625,0.0
recall_loss,104,335,v104_s0335,1079,10,False,1.0,0.0
recall_loss,104,336,v104_s0336,1098,1,False,0.83154296875,0.0
recall_loss,104,337,v104_s0337,1125,0,False,0.0,0.0
recall_loss,104,338,v104_s0338,1141,0,False,0.0,0.0
recall_loss,104,339,v104_s0339,1145,0,False,0.0,0.0
recall_loss,104,340,v104_s0340,1145,8,False,0.998046875,0.0
recall_loss,104,341,v104_s0341,1165,0,False,5.960464477539063e-08,0.0
recall_loss,104,342,v104_s0342,1169,0,False,0.0,0.0
recall_loss,104,343,v104_s0343,1179,0,False,0.0,0.0
recall_loss,104,344,v104_s0344,1180,0,False,2.980232238769531e-07,0.0
recall_loss,104,345,v104_s0345,1191,14,False,1.0,0.0
recall_loss,104,346,v104_s0346,1207,0,False,0.003856658935546875,0.0
recall_loss,104,347,v104_s0347,1221,0,False,0.0,0.0
recall_loss,104,348,v104_s0348,1242,0,False,0.0,0.0
recall_loss,104,349,v104_s0349,1227,0,False,0.0,0.0
recall_loss,104,350,v104_s0350,1218,42,False,1.0,0.0
recall_loss,104,351,v104_s0351,1207,33,False,1.0,0.0
recall_loss,104,352,v104_s0352,1226,0,False,9.417533874511719e-06,0.0
recall_loss,104,353,v104_s0353,1239,0,False,0.0,0.0
recall_loss,104,354,v104_s0354,1267,6,False,0.96533203125,0.0
recall_loss,104,355,v104_s0355,1273,6,False,0.86962890625,5.960464477539063e-08
recall_loss,104,356,v104_s0356,1230,24,False,1.0,0.0
recall_loss,104,357,v104_s0357,1225,0,False,0.2435302734375,0.0
recall_loss,104,358,v104_s0358,1216,13,False,1.0,2.9146671295166016e-05
recall_loss,104,359,v104_s0359,1214,65,True,1.0,0.994140625
recall_loss,104,360,v104_s0360,1193,326,True,1.0,1.0
recall_loss,104,361,v104_s0361,1155,321,True,1.0,1.0
recall_loss,104,362,v104_s0362,1149,254,True,1.0,1.0
recall_loss,104,363,v104_s0363,1110,52,True,0.99853515625,0.99853515625
recall_loss,104,364,v104_s0364,1089,90,True,1.0,1.0
recall_loss,104,365,v104_s0365,1062,15,True,0.93310546875,0.93310546875
recall_loss,104,366,v104_s0366,1050,57,True,0.98779296875,0.98779296875
recall_loss,104,367,v104_s0367,1037,259,True,1.0,1.0
recall_loss,104,368,v104_s0368,988,240,True,1.0,1.0
recall_loss,104,369,v104_s0369,975,188,True,0.99951171875,0.99951171875
recall_loss,104,370,v104_s0370,960,229,True,1.0,1.0
recall_loss,104,371,v104_s0371,892,283,True,1.0,1.0
recall_loss,104,372,v104_s0372,867,166,True,1.0,1.0
recall_loss,104,373,v104_s0373,826,188,True,1.0,1.0
recall_loss,104,374,v104_s0374,749,179,True,1.0,1.0
recall_loss,104,375,v104_s0375,696,252,True,1.0,1.0
recall_loss,104,376,v104_s0376,644,315,True,1.0,1.0
recall_loss,104,377,v104_s0377,601,276,True,1.0,1.0
recall_loss,104,378,v104_s0378,561,110,True,1.0,1.0
recall_loss,104,379,v104_s0379,507,130,True,1.0,1.0
recall_loss,104,380,v104_s0380,452,158,True,1.0,1.0
recall_loss,104,381,v104_s0381,412,135,True,1.0,1.0
recall_loss,104,382,v104_s0382,364,111,True,1.0,1.0
recall_loss,104,383,v104_s0383,202,109,True,1.0,1.0
recall_loss,104,384,v104_s0384,130,29,True,0.9990234375,0.74755859375
recall_loss,104,385,v104_s0385,25,0,False,0.0,0.0
recall_loss,104,386,v104_s0386,14,0,False,0.0,0.0
recall_loss,104,387,v104_s0387,0,28,False,1.0,
recall_loss,104,388,v104_s0388,0,0,False,0.00115203857421875,
recall_loss,104,389,v104_s0389,0,0,False,0.0,
recall_loss,104,390,v104_s0390,0,0,False,0.0,
recall_loss,104,391,v104_s0391,0,0,False,0.0,
recall_loss,104,392,v104_s0392,0,0,False,0.0,
recall_loss,104,393,v104_s0393,0,0,False,0.0,
recall_loss,104,394,v104_s0394,0,0,False,0.0,
recall_loss,104,395,v104_s0395,0,0,False,0.0,
recall_loss,104,396,v104_s0396,0,0,False,0.0,
recall_loss,104,397,v104_s0397,0,19,False,0.99365234375,
recall_loss,104,398,v104_s0398,0,0,False,0.0,
recall_loss,104,399,v104_s0399,0,0,False,1.901388168334961e-05,
recall_loss,104,400,v104_s0400,0,0,False,1.1920928955078125e-07,
recall_loss,104,401,v104_s0401,0,0,False,0.0,
recall_loss,104,402,v104_s0402,0,0,False,0.0,
recall_loss,104,403,v104_s0403,0,0,False,0.0,
recall_loss,104,404,v104_s0404,0,0,False,6.592273712158203e-05,
recall_loss,104,405,v104_s0405,0,3,False,0.830078125,
recall_loss,104,406,v104_s0406,0,7,False,0.9873046875,
recall_loss,104,407,v104_s0407,0,0,False,0.1729736328125,
recall_loss,104,408,v104_s0408,0,0,False,0.0,
recall_loss,104,409,v104_s0409,0,19,False,1.0,
recall_loss,104,410,v104_s0410,0,34,False,1.0,
recall_loss,104,411,v104_s0411,0,17,False,1.0,
recall_loss,104,412,v104_s0412,0,20,False,1.0,
recall_loss,104,413,v104_s0413,5,4,True,0.94580078125,0.94580078125
recall_loss,104,414,v104_s0414,8,13,True,1.0,1.0
recall_loss,104,415,v104_s0415,7,12,True,1.0,1.0
recall_loss,104,416,v104_s0416,6,0,False,3.5762786865234375e-07,3.5762786865234375e-07
recall_loss,104,417,v104_s0417,2,0,False,5.960464477539063e-08,0.0
recall_loss,104,418,v104_s0418,0,0,False,0.0,
recall_loss,104,419,v104_s0419,0,18,False,1.0,
recall_loss,104,420,v104_s0420,0,10,False,0.9794921875,
recall_loss,104,421,v104_s0421,0,25,False,1.0,
recall_loss,104,422,v104_s0422,0,0,False,0.0,
recall_loss,104,423,v104_s0423,2,9,False,0.9990234375,0.0
recall_loss,104,424,v104_s0424,3,0,False,0.0,0.0
recall_loss,104,425,v104_s0425,5,0,False,1.1920928955078125e-07,1.1920928955078125e-07
recall_loss,104,426,v104_s0426,8,15,True,1.0,1.0
recall_loss,104,427,v104_s0427,10,18,True,1.0,1.0
recall_loss,104,428,v104_s0428,12,14,True,1.0,1.0
recall_loss,104,429,v104_s0429,13,16,True,1.0,1.0
recall_loss,104,430,v104_s0430,10,18,True,1.0,1.0
recall_loss,104,431,v104_s0431,5,16,True,1.0,1.0
recall_loss,104,432,v104_s0432,3,0,False,7.212162017822266e-06,7.212162017822266e-06
recall_loss,104,433,v104_s0433,4,0,False,0.00262451171875,0.00262451171875
recall_loss,104,434,v104_s0434,4,0,False,0.011260986328125,0.0
recall_loss,104,435,v104_s0435,0,5,False,0.822265625,
recall_loss,104,436,v104_s0436,0,14,False,1.0,
recall_loss,104,437,v104_s0437,0,0,False,0.0,
recall_loss,104,438,v104_s0438,0,0,False,0.1485595703125,
recall_loss,104,439,v104_s0439,0,0,False,0.0,
recall_loss,104,440,v104_s0440,0,0,False,0.0036830902099609375,
recall_loss,104,441,v104_s0441,0,21,False,1.0,
recall_loss,104,442,v104_s0442,0,22,False,1.0,
recall_loss,104,443,v104_s0443,0,0,False,0.0,
recall_loss,104,444,v104_s0444,0,1,False,0.51171875,
recall_loss,104,445,v104_s0445,0,0,False,0.005733489990234375,
recall_loss,104,446,v104_s0446,0,0,False,0.0,
recall_loss,104,447,v104_s0447,0,7,False,0.94775390625,
recall_loss,104,448,v104_s0448,0,33,False,1.0,
recall_loss,104,449,v104_s0449,0,0,False,0.0,
recall_loss,104,450,v104_s0450,0,0,False,0.0,
recall_loss,104,451,v104_s0451,0,9,False,0.6484375,
recall_loss,104,452,v104_s0452,0,0,False,0.286376953125,
recall_loss,104,453,v104_s0453,0,0,False,0.0,
recall_loss,104,454,v104_s0454,0,0,False,0.0,
recall_loss,104,455,v104_s0455,0,0,False,0.0,
recall_loss,104,456,v104_s0456,0,0,False,0.0,
recall_loss,104,457,v104_s0457,0,0,False,0.0,
recall_loss,104,458,v104_s0458,0,0,False,0.0,
recall_loss,104,459,v104_s0459,0,20,False,1.0,
recall_loss,104,460,v104_s0460,0,20,False,1.0,
recall_loss,104,461,v104_s0461,0,0,False,0.0,
recall_loss,104,462,v104_s0462,0,0,False,0.0,
recall_loss,104,463,v104_s0463,0,0,False,0.0,
recall_loss,104,464,v104_s0464,0,0,False,0.0,
recall_loss,104,465,v104_s0465,0,0,False,0.0,
recall_loss,104,466,v104_s0466,0,0,False,0.0,
recall_loss,104,467,v104_s0467,0,0,False,0.0,
recall_loss,104,468,v104_s0468,0,0,False,0.0,
recall_loss,104,469,v104_s0469,0,0,False,0.0,
recall_loss,104,470,v104_s0470,0,0,False,0.0,
recall_loss,104,471,v104_s0471,0,0,False,0.0,
recall_loss,104,472,v104_s0472,0,0,False,0.0,
recall_loss,104,473,v104_s0473,0,0,False,0.0,
recall_loss,104,474,v104_s0474,0,0,False,0.0,
recall_loss,104,475,v104_s0475,0,0,False,0.0,
recall_loss,104,476,v104_s0476,0,0,False,0.0,
recall_loss,104,477,v104_s0477,0,0,False,0.0,
recall_loss,104,478,v104_s0478,0,15,False,1.0,
recall_loss,104,479,v104_s0479,0,37,False,1.0,
recall_loss,104,480,v104_s0480,0,35,False,1.0,
recall_loss,104,481,v104_s0481,0,28,False,1.0,
recall_loss,104,482,v104_s0482,0,22,False,1.0,
recall_loss,104,483,v104_s0483,0,0,False,0.0,
recall_loss,104,484,v104_s0484,0,0,False,0.0,
recall_loss,104,485,v104_s0485,0,0,False,0.0,
recall_loss,104,486,v104_s0486,0,0,False,0.0,
recall_loss,104,487,v104_s0487,0,0,False,0.0,
recall_loss,104,488,v104_s0488,0,0,False,0.0,
recall_loss,104,489,v104_s0489,0,0,False,0.0,
recall_loss,104,490,v104_s0490,0,0,False,0.0,
recall_loss,104,491,v104_s0491,0,0,False,0.0,
recall_loss,104,492,v104_s0492,0,0,False,0.0,
recall_loss,104,493,v104_s0493,0,0,False,0.0,
recall_loss,104,494,v104_s0494,0,0,False,0.0,
recall_loss,104,495,v104_s0495,0,0,False,0.0,
recall_loss,104,496,v104_s0496,0,0,False,0.0,
recall_loss,104,497,v104_s0497,0,0,False,0.0,
recall_loss,104,498,v104_s0498,0,0,False,0.0,
recall_loss,104,499,v104_s0499,0,0,False,0.0,
recall_loss,104,500,v104_s0500,0,0,False,0.0,
recall_loss,104,501,v104_s0501,0,0,False,0.0,
recall_loss,104,502,v104_s0502,0,0,False,0.0,
recall_loss,104,503,v104_s0503,0,0,False,0.0,
recall_loss,104,504,v104_s0504,0,0,False,0.0,
recall_loss,104,505,v104_s0505,0,0,False,0.0,
recall_loss,104,506,v104_s0506,0,0,False,0.0,
recall_loss,104,507,v104_s0507,0,0,False,0.0,
recall_loss,104,508,v104_s0508,0,0,False,0.0,
recall_loss,104,509,v104_s0509,0,0,False,0.0,
recall_loss,104,510,v104_s0510,0,0,False,0.0,
recall_loss,104,511,v104_s0511,0,0,False,0.0,
recall_loss,104,512,v104_s0512,0,0,False,0.0,
recall_loss,104,513,v104_s0513,0,0,False,0.0,
recall_loss,104,514,v104_s0514,0,0,False,0.0,
recall_loss,104,515,v104_s0515,0,0,False,0.0,
recall_loss,104,516,v104_s0516,0,0,False,0.0,
recall_loss,104,517,v104_s0517,0,0,False,0.0,
recall_loss,104,518,v104_s0518,0,0,False,0.0,
recall_loss,104,519,v104_s0519,0,0,False,0.0,
recall_loss,104,520,v104_s0520,0,0,False,0.0,
recall_loss,104,521,v104_s0521,0,0,False,0.0,
recall_loss,104,522,v104_s0522,0,0,False,0.0,
recall_loss,104,523,v104_s0523,0,0,False,0.0,
recall_loss,104,524,v104_s0524,0,0,False,0.0,
recall_loss,104,525,v104_s0525,0,0,False,0.0,
recall_loss,104,526,v104_s0526,0,0,False,0.0,
recall_loss,104,527,v104_s0527,0,0,False,0.0,
recall_loss,104,528,v104_s0528,0,0,False,0.0,
recall_loss,104,529,v104_s0529,0,0,False,0.0,
recall_loss,104,530,v104_s0530,0,0,False,0.0,
recall_loss,104,531,v104_s0531,0,0,False,0.0,
recall_loss,104,532,v104_s0532,0,0,False,0.0,
recall_loss,104,533,v104_s0533,0,0,False,0.0,
recall_loss,104,534,v104_s0534,0,0,False,0.0,
recall_loss,104,535,v104_s0535,0,0,False,0.0,
recall_loss,104,536,v104_s0536,0,0,False,0.0,
recall_loss,104,537,v104_s0537,0,0,False,0.0,
recall_loss,104,538,v104_s0538,0,0,False,0.0,
recall_loss,104,539,v104_s0539,0,0,False,0.0,
recall_loss,104,540,v104_s0540,0,0,False,0.0,
recall_loss,104,541,v104_s0541,0,0,False,0.0,
recall_loss,104,542,v104_s0542,0,0,False,0.0,
recall_loss,104,543,v104_s0543,0,0,False,0.0,
recall_loss,104,544,v104_s0544,0,0,False,0.0,
recall_loss,104,545,v104_s0545,0,0,False,0.0,
recall_loss,104,546,v104_s0546,0,0,False,0.0,
recall_loss,104,547,v104_s0547,0,0,False,0.0,
recall_loss,104,548,v104_s0548,0,0,False,0.0,
recall_loss,104,549,v104_s0549,0,0,False,0.0,
recall_loss,104,550,v104_s0550,0,0,False,0.0,
recall_loss,104,551,v104_s0551,0,0,False,0.0,
recall_loss,104,552,v104_s0552,0,0,False,0.0,
recall_loss,104,553,v104_s0553,0,0,False,0.0,
recall_loss,104,554,v104_s0554,0,0,False,0.0,
recall_loss,104,555,v104_s0555,0,0,False,0.0,
recall_loss,104,556,v104_s0556,0,0,False,0.0,
recall_loss,104,557,v104_s0557,0,0,False,0.0,
recall_loss,104,558,v104_s0558,0,0,False,0.0,
recall_loss,104,559,v104_s0559,0,0,False,0.0,
recall_loss,104,560,v104_s0560,0,0,False,0.0,
recall_loss,104,561,v104_s0561,0,0,False,0.0,
recall_loss,104,562,v104_s0562,0,0,False,0.0,
recall_loss,104,563,v104_s0563,0,0,False,0.0,
recall_loss,104,564,v104_s0564,0,0,False,0.0,
recall_loss,104,565,v104_s0565,0,0,False,0.0,
recall_loss,104,566,v104_s0566,0,0,False,0.0,
recall_loss,104,567,v104_s0567,0,0,False,0.0,
recall_loss,104,568,v104_s0568,0,0,False,0.0,
recall_loss,104,569,v104_s0569,0,0,False,0.0,
recall_loss,104,570,v104_s0570,0,0,False,0.0,
recall_loss,104,571,v104_s0571,0,0,False,0.0,
recall_loss,104,572,v104_s0572,0,0,False,0.0,
recall_loss,104,573,v104_s0573,0,0,False,0.0,
recall_loss,104,574,v104_s0574,0,0,False,0.0,
recall_loss,104,575,v104_s0575,0,0,False,0.0,
recall_loss,104,576,v104_s0576,0,0,False,0.0,
recall_loss,104,577,v104_s0577,0,0,False,0.0,
recall_loss,104,578,v104_s0578,0,0,False,0.0,
recall_loss,104,579,v104_s0579,0,0,False,0.0,
recall_loss,104,580,v104_s0580,0,0,False,0.0,
recall_loss,104,581,v104_s0581,0,0,False,0.0,
recall_loss,104,582,v104_s0582,0,0,False,0.0,
recall_loss,104,583,v104_s0583,0,0,False,0.0,
recall_loss,104,584,v104_s0584,0,0,False,0.0,
recall_loss,104,585,v104_s0585,0,0,False,0.0,
recall_loss,104,586,v104_s0586,0,0,False,0.0,
recall_loss,104,587,v104_s0587,0,0,False,0.0,
recall_loss,104,588,v104_s0588,0,0,False,0.0,
recall_loss,104,589,v104_s0589,0,0,False,0.0,
recall_loss,104,590,v104_s0590,0,0,False,0.0,
recall_loss,104,591,v104_s0591,0,0,False,0.0,
recall_loss,104,592,v104_s0592,0,0,False,0.0,
recall_loss,104,593,v104_s0593,0,0,False,0.0,
recall_loss,104,594,v104_s0594,0,0,False,0.0,
recall_loss,104,595,v104_s0595,0,0,False,0.0,
recall_loss,104,596,v104_s0596,0,0,False,0.0,
recall_loss,104,597,v104_s0597,0,0,False,0.0,
recall_loss,104,598,v104_s0598,0,0,False,0.0,
recall_loss,104,599,v104_s0599,0,0,False,0.0,
recall_loss,104,600,v104_s0600,0,0,False,0.0,
recall_loss,104,601,v104_s0601,0,0,False,0.0,
recall_loss,104,602,v104_s0602,0,0,False,0.0,
recall_loss,104,603,v104_s0603,0,0,False,0.0,
recall_loss,104,604,v104_s0604,0,0,False,0.0,
recall_loss,104,605,v104_s0605,0,0,False,0.0,
recall_loss,104,606,v104_s0606,0,0,False,0.0,
recall_loss,104,607,v104_s0607,0,0,False,0.0,
recall_loss,104,608,v104_s0608,0,0,False,0.0,
recall_loss,104,609,v104_s0609,0,0,False,0.0,
recall_loss,104,610,v104_s0610,0,0,False,0.0,
recall_loss,104,611,v104_s0611,0,0,False,0.0,
recall_loss,104,612,v104_s0612,0,0,False,0.0,
recall_loss,104,613,v104_s0613,0,0,False,0.0,
recall_loss,104,614,v104_s0614,0,0,False,0.0,
recall_loss,104,615,v104_s0615,0,0,False,0.0,
recall_loss,104,616,v104_s0616,0,0,False,0.0,
recall_loss,104,617,v104_s0617,0,0,False,0.0,
recall_loss,104,618,v104_s0618,0,0,False,0.0,
recall_loss,104,619,v104_s0619,0,0,False,0.0,
recall_loss,104,620,v104_s0620,0,0,False,0.0,
recall_loss,104,621,v104_s0621,0,0,False,0.0,
recall_loss,104,622,v104_s0622,0,0,False,0.0,
recall_loss,104,623,v104_s0623,0,0,False,0.0,
recall_loss,104,624,v104_s0624,0,0,False,0.0,
recall_loss,104,625,v104_s0625,0,0,False,0.0,
recall_loss,104,626,v104_s0626,0,0,False,0.0,
recall_loss,104,627,v104_s0627,0,0,False,0.0,
recall_loss,104,628,v104_s0628,0,0,False,0.0,
recall_loss,104,629,v104_s0629,0,0,False,0.0,
recall_loss,104,630,v104_s0630,0,0,False,0.0,
recall_loss,104,631,v104_s0631,0,0,False,0.0,
